Report_Id,Crime_Type,,Crime_Detail,Year_Key,Street_Address,Datetime
"1729f167f64d0d9e","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00118822","3600 BLOCK  DALRAIDA PKWY","6/9/2020 @ 8:30 AM"
"1729f167d5dca444","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00118944","3400 BLOCK  GASTON AV","6/9/2020 @ 9:55 PM"
"1729f167d5dca444","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00118540","1600 BLOCK  UPPER WETUMPKA RD","6/9/2020 @ 10:50 AM"
"1729f167d5dca444","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00118773","300 BLOCK  WADE ST","6/9/2020 @ 10:40 AM"
"1729f167d5dca444","Burglary","","BURGLARY 3RD - NON-RESIDENCE - NO FORCE","2020-00118464","1600 BLOCK  OAK ST","6/8/2020 @ 5:00 PM"
"1729f167d5dca444","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00118535","2300 BLOCK  CARLISLE ST","6/7/2020 @ 6:00 PM"
"1729f167d5dca444","Motor Vehicle Theft","","UNAUTHORIZED USE OF VEHICLE - NO FORCE","2020-00118288","1800 BLOCK  YANCEY AV","6/6/2020 @ 8:00 AM"
"17299df4769f1ba3","Assault","","DOMESTIC VIOLENCE 2ND - AGG  ASSAULT FAMILY - GUN, KNIFE, STRONG ARM, OTHER="," WEAP","2020-00118297","TAFT ST  &  ALEXANDER ST"
"17299df4769f1ba3","Assault","","DOMESTIC VIOLENCE 2ND - AGG  ASSAULT FAMILY - GUN, KNIFE, STRONG ARM, OTHER="," WEAP","2020-00118136","1400 BLOCK  EDGAR D NIXON AV"
"17299df4769f1ba3","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00118132","300 BLOCK W  FAIRVIEW AV","6/8/2020 @ 8:30 PM"
"17299df4769f1ba3","Robbery","","ROBBERY 3RD - FORCEABLE PURSE SNATCHING","2020-00117945","700 BLOCK S  PERRY ST","6/8/2020 @ 2:38 PM"
"17299df4769f1ba3","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00117911","500 BLOCK  MORGAN AV","6/7/2020 @ 9:00 PM"
"17299df4769f1ba3","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00117977","1800 BLOCK  CAPITOL AVE","5/27/2020 @ 6:00 AM"
"17299df45c089de2","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00118241","1800 BLOCK  COTTON CT","6/8/2020 @ 9:00 PM"
"17299df45c089de2","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00117978","200 BLOCK E  VANDIVER BLVD","6/8/2020 @ 4:15 PM"
"17299df45c089de2","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00117684","1800 BLOCK  SPEIGLE ST","6/8/2020 @ 5:30 AM"
"17294902394ba1ac","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00117491","2300 BLOCK  STARR ST","6/7/2020 @ 10:00 PM"
"17294902394ba1ac","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00117472","GIBBS DR / GIBBS CIR","6/7/2020 @ 5:00 PM"
"17294902394ba1ac","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00117120","W JEFF DAVIS AVE","6/7/2020 @ 11:50 AM"
"17294902394ba1ac","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00117084","1900 BLOCK  GIBBS DR","6/7/2020 @ 10:40 AM"
"17294902394ba1ac","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00117091","600 BLOCK W  FAIRVIEW AVE","6/7/2020 @ 2:22 AM"
"17294902394ba1ac","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00116761","200 BLOCK  DICKERSON ST","6/6/2020 @ 10:30 PM"
"17294902394ba1ac","Assault","","HARASSMENT","2020-00116765","3300 BLOCK  SOUTHMONT DR","6/6/2020 @ 10:30 PM"
"17294902394ba1ac","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00117203","600 BLOCK W  SHAWNEE DR","6/6/2020 @ 10:00 PM"
"17294901db9444b1","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00117055","1800 BLOCK  TEXAS CT","6/6/2020 @ 11:30 PM"
"17294901db9444b1","Assault","","ASSAULT 2ND - NON-FAMILY - GUN","2020-00116762","2600 BLOCK  NORTHBELT DR","6/6/2020 @ 10:30 PM"
"17294901db9444b1","Assault","","RECKLESS ENDANGERMENT","2020-00116700","2900 BLOCK  SUNSET ST","6/6/2020 @ 9:20 PM"
"17294901db9444b1","Assault","","HARASSMENT","2020-00116582","2900 BLOCK  MILTON RD","6/6/2020 @ 5:45 PM"
"17294901db9444b1","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00116578","3000 BLOCK  GEORGE B EDMONDSON DR","6/6/2020 @ 9:00 AM"
"1728f695cbb41fc6","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00116295","800 BLOCK  HIGH ST","6/5/2020 @ 4:00 PM"
"1728a47b4dcfda3b","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00115789","2500 BLOCK  LOWER WETUMPKA RD","6/5/2020 @ 6:40 PM"
"1728a47b33b7a56d","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00115976","500 BLOCK  ROSA L PARKS AVE","6/5/2020 @ 10:00 PM"
"1728a47b33b7a56d","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00115829","800 BLOCK N UNIVERSITY DR","6/5/2020 @ 7:20 PM"
"1728a47b33b7a56d","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00115588","LYNDLE RD","6/5/2020 @ 1:15 PM"
"1728a47b33b7a56d","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00115506","400 BLOCK  ELM ST","6/5/2020 @ 11:00 AM"
"1728a47b33b7a56d","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00115451","0 BLOCK W  FAIRVIEW AV","6/5/2020 @ 9:20 AM"
"1728a47b33b7a56d","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00115437","2500 BLOCK  LOCUST ST","6/5/2020 @ 5:00 AM"
"1728a47b33b7a56d","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00115324","1100 BLOCK  CARTER HILL RD","6/5/2020 @ 4:33 AM"
"1728a47b33b7a56d","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00115316","600 BLOCK W  FAIRVIEW AV","6/5/2020 @ 1:45 AM"
"1728a47b33b7a56d","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00115463","400 BLOCK  CLANTON AV","6/5/2020 @ 1:30 AM"
"1728a47b33b7a56d","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00115523","2100 BLOCK  BELFAST ST","6/3/2020 @ 5:00 PM"
"1728520d7622e635","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00115223","1000 BLOCK  OAK ST","6/5/2020 @ 12:41 AM"
"1728520d7622e635","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00115192","1700 BLOCK  UPPER WETUMPKA RD","6/4/2020 @ 11:55 PM"
"1728520d7622e635","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00115141","800 BLOCK S  UNION ST","6/4/2020 @ 10:00 PM"
"1728520d7622e635","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00115106","3400 BLOCK  GILMER AV","6/4/2020 @ 9:55 PM"
"1728520d7622e635","Motor Vehicle Theft","","UNAUTHORIZED USE OF VEHICLE - NO FORCE","2020-00114846","1000 BLOCK  JULIETTE ST","6/4/2020 @ 1:00 PM"
"1728520d7622e635","Motor Vehicle Theft","","UNAUTHORIZED USE OF OTHER VEHICLE - NO FORCE","2020-00114729","1900 BLOCK  MOBILE RD","6/4/2020 @ 10:30 AM"
"1728520d7622e635","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00114405","300 BLOCK W  JEFF DAVIS AV","6/3/2020 @ 11:10 PM"
"1728520d7622e635","Motor Vehicle Theft","","UNAUTHORIZED USE OF VEHICLE - NO FORCE","2020-00114848","400 BLOCK  BOYCE ST","6/3/2020 @ 6:00 PM"
"1728520d7622e635","Theft / Larceny","","THEFT OF LOST PROPERTY 4TH $500.00 AND UNDER","2020-00098534","300 BLOCK N  RIPLEY ST","5/13/2020 @ 3:00 PM"
"1728003c30dfb3d1","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00114144","1400 BLOCK  AARON ST","6/3/2020 @ 4:00 PM"
"1728003c30dfb3d1","Burglary","","BURGLARY 2ND - NON-RESIDENCE - FORCE","2020-00113838","3000 BLOCK  ROSA L PARKS AVE","6/3/2020 @ 6:28 AM"
"1728003c30dfb3d1","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00112048","200 BLOCK  TALLAPOOSA ST","5/31/2020 @ 11:24 PM"
"1728003c30dfb3d1","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO BUSINESS PROPERTY","2020-00113886","500 BLOCK  MADISON AV","5/29/2020 @ 5:00 PM"
"1728003c30dfb3d1","Motor Vehicle Theft","","THEFT 1ST - OTHER VEHICLE","2020-00110010","100 BLOCK  TALLAPOOSA ST","5/29/2020 @ 12:10 PM"
"1728003b2f1b536e","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00114111","3300 BLOCK  EAST ST","6/3/2020 @ 3:00 PM"
"1728003b2f1b536e","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00114061","1200 BLOCK  FEDERAL DR","6/2/2020 @ 5:00 PM"
"1727adae5998586e","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00113060","1000 BLOCK  ROSEDALE DR","6/1/2020 @ 9:00 PM"
"1727adae5998586e","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00113032","3800 BLOCK  LOWER WETUMPKA RD","6/1/2020 @ 7:00 PM"
"1727adae5998586e","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00112309","2500 BLOCK  UPPER WETUMPKA RD","6/1/2020 @ 4:30 AM"
"1727adae4ae77e9f","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00113497","300 BLOCK  BUFORD ST","6/2/2020 @ 8:00 PM"
"1727adae4ae77e9f","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00113091","2400 BLOCK  PLUM ST","6/2/2020 @ 9:00 AM"
"1727adae4ae77e9f","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00113066","1500 BLOCK S  HOLT ST","6/2/2020 @ 8:00 AM"
"1727adae4ae77e9f","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00112957","100 BLOCK  MARSHALL ST","6/2/2020 @ 5:00 AM"
"1727adae4ae77e9f","Robbery","","ROBBERY 1ST - RESIDENCE - GUN","2020-00112789","1700 BLOCK  PINE ST","6/1/2020 @ 11:00 PM"
"1727adae4ae77e9f","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00112741","3000 BLOCK  CLOVERDALE RD","6/1/2020 @ 10:00 PM"
"1727adae4ae77e9f","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO BUSINESS PROPERTY","2020-00113014","1100 BLOCK  ADAMS AV","6/1/2020 @ 10:00 PM"
"1727adae4ae77e9f","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00112632","900 BLOCK  ADELINE ST","6/1/2020 @ 6:45 PM"
"1727adae4ae77e9f","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00113277","600 BLOCK  CLEVELAND CT","6/1/2020 @ 5:00 PM"
"1727adae4ae77e9f","Burglary","","DOMESTIC VIOLENCE 2ND - BURGLARY 2ND/3RD RESIDENCE - FORCE","2020-00112420","2100 BLOCK  DOROTHY ST","6/1/2020 @ 3:00 PM"
"1727adae4ae77e9f","Motor Vehicle Theft","","THEFT 1ST - OTHER VEHICLE","2020-00113099","3400 BLOCK  SOUTHMONT DR","6/1/2020 @ 12:30 PM"
"17275a5c757cdecf","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO PUBLIC PROPERTY","2020-00112809","1300 BLOCK N  RIPLEY ST","6/1/2020 @ 11:40 PM"
"17275a5c757cdecf","Assault","","HARASSMENT","2020-00112355","1800 BLOCK  GIBBS CT","6/1/2020 @ 1:20 PM"
"17275a5c757cdecf","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00112245","2000 BLOCK  HILL ST","6/1/2020 @ 10:00 AM"
"17275a5c757cdecf","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00112173","300 BLOCK  LIBERTY ST","6/1/2020 @ 12:00 AM"
"17275a5c757cdecf","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00111701","500 BLOCK  ROSA L PARKS AV","5/31/2020 @ 3:20 PM"
"17275a5c757cdecf","Theft / Larceny","","THEFT 1ST - FROM YARDS","2020-00112220","2000 BLOCK N  COUNTRY CLUB DR","5/29/2020 @ 3:00 PM"
"17275a5c757cdecf","Theft / Larceny","","THEFT 2ND - FROM RESIDENCE","2020-00112188","0 BLOCK  DEXTER AV","5/22/2020 @ 1:00 AM"
"17275a5c6c106989","Drugs / Alcohol Violations","","POSSESSION MARIJUANA 2ND","2020-00112760","SUMTER AVE  &  MARLBOROUGH ST","6/1/2020 @ 10:40 PM"
"17275a5c6c106989","Motor Vehicle Theft","","UNAUTHORIZED USE OF TRUCK - NO FORCE","2020-00112371","1600 BLOCK  YARBROUGH ST","5/31/2020 @ 8:00 AM"
"17275a5c6c106989","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00111508","2700 BLOCK  CRESTVIEW AV","5/30/2020 @ 5:00 PM"
"172706e8da30e9f1","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00112097","2900 BLOCK  TREMONT ST","6/1/2020 @ 2:25 AM"
"172706e8da30e9f1","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00111997","2000 BLOCK  LUCAS DR","5/31/2020 @ 10:40 PM"
"172706e8da30e9f1","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00111750","1800 BLOCK  COTTON CT","5/31/2020 @ 5:10 PM"
"172706e8da30e9f1","Theft / Larceny","","THEFT 4TH - FROM A PUBLIC BUILDING","2020-00111679","2000 BLOCK  CONG W L DICKINSON DR","5/31/2020 @ 12:55 AM"
"172706e8c4240b46","Assault","","DOMESTIC VIOLENCE 3RD - MENACING - GUN/KNIFE/STRON ARM/OTHER WEAPON","2020-00111833","600 BLOCK  CLEVELAND CT","5/31/2020 @ 7:10 PM"
"172706e8c4240b46","Assault","","ASSAULT 1ST - NON-FAMILY - GUN","2020-00111785","3100 BLOCK S  COURT ST","5/31/2020 @ 6:10 PM"
"172706e8c4240b46","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00111689","700 BLOCK  GRAVES ST","5/31/2020 @ 1:31 AM"
"172706e8c4240b46","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00111312","200 BLOCK  FELDER AV","5/30/2020 @ 10:32 PM"
"172706e8c4240b46","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00111713","300 BLOCK  WINTHROP CT","5/30/2020 @ 10:00 PM"
"1726b44e95e1c9ec","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00111010","600 BLOCK  NORTH PASS RD","5/30/2020 @ 5:00 PM"
"1726b44e95e1c9ec","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00110607","3500 BLOCK  FAIRGROUND RD","5/30/2020 @ 12:00 AM"
"1726b44e95e1c9ec","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00110706","2700 BLOCK  LOWER WETUMPKA RD","5/29/2020 @ 2:00 PM"
"1726b44e95e1c9ec","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00110807","2000 BLOCK  OKLAHOMA ST","5/28/2020 @ 6:00 PM"
"1726b44e95e1c9ec","Motor Vehicle Theft","","UNAUTHORIZED USE OF VEHICLE - NO FORCE","2020-00111119","3000 BLOCK  PELZER AV","5/23/2020 @ 1:00 PM"
"1726b44e281c829d","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00111347","2300 BLOCK  COUNCIL ST","5/31/2020 @ 12:00 AM"
"1726b44e281c829d","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00111315","100 BLOCK W  CROMWELL ST","5/30/2020 @ 11:15 PM"
"1726b44e281c829d","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00110861","400 BLOCK  RYAN ST","5/29/2020 @ 10:00 PM"
"1726b44e281c829d","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00110726","1800 BLOCK  JAMES AV","5/29/2020 @ 9:30 PM"
"1726b44e281c829d","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00111036","2300 BLOCK  PLUM ST","5/29/2020 @ 9:00 PM"
"1726b44e281c829d","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00110174","600 BLOCK  HOLCOMBE ST","5/28/2020 @ 4:30 PM"
"1726624d2d16fcf8","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00109863","3000 BLOCK  TYLER RD","5/29/2020 @ 8:00 AM"
"1726624d2d16fcf8","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00109731","2400 BLOCK  LOWER WETUMPKA RD","5/29/2020 @ 1:29 AM"
"1726624d2d16fcf8","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00110226","3000 BLOCK  BLACK WARRIOR DR","5/28/2020 @ 10:30 PM"
"1726624d21e17a20","Drugs / Alcohol Violations","","POSSESSION/RECEIPT OF CONTROLLED SUBSTANCE","2020-00110477","LAKE ST","5/29/2020 @ 11:41 PM"
"1726624d21e17a20","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00110377","2000 BLOCK W  FAIRVIEW AV","5/29/2020 @ 9:20 PM"
"1726624d21e17a20","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00109958","300 BLOCK W  FAIRVIEW AV","5/29/2020 @ 10:50 AM"
"1726624d21e17a20","Burglary","","BURGLARY 2ND - RESIDENCE - NO FORCE","2020-00110230","1900 BLOCK  GIBBS DR","5/29/2020 @ 9:00 AM"
"1726624d21e17a20","Theft / Larceny","","THEFT OF LOST PROPERTY 4TH $500.00 AND UNDER","2020-00110240","300 BLOCK N  RIPLEY ST","5/29/2020 @ 1:57 AM"
"1726624d21e17a20","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00109649","ERSKINE ST","5/28/2020 @ 11:00 PM"
"1726624d21e17a20","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00110228","0 BLOCK  NICROSI ST","5/28/2020 @ 10:00 PM"
"1726624d21e17a20","Sex Crimes","","INDECENT EXPOSURE","2020-00110311","400 BLOCK  BIBB ST","5/28/2020 @ 9:30 PM"
"1726101c437883cf","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00109732","2300 BLOCK  CARLISLE ST","5/29/2020 @ 1:18 AM"
"1726101c437883cf","Robbery","","ROBBERY 1ST - STREET - GUN","2020-00109620","300 BLOCK  CALLOWAY ST","5/28/2020 @ 10:35 PM"
"1726101c437883cf","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00109386","1500 BLOCK S  HOLT ST","5/18/2020 @ 3:53 PM"
"1726101c0c76e7c9","Robbery","","ROBBERY 1ST - RESIDENCE - GUN","2020-00109651","3100 BLOCK  PELZER AV","5/28/2020 @ 10:45 PM"
"1725bdbfcaa6c2ec","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00108312","100 BLOCK  SALEM DR","5/26/2020 @ 8:00 PM"
"1725bdbfcaa6c2ec","Weapons","","EX FELON IN POSSESSION OF A FIREARM","2020-00103800","1500 BLOCK  FEDERAL DR","5/21/2020 @ 8:30 AM"
"1725bdbe73f10817","Theft / Larceny","","THEFT 3RD - SHOPLIFTING, VALUE $500.01- $ 1499.99","2020-00108653","800 BLOCK W  FAIRVIEW AV","5/27/2020 @ 6:00 PM"
"1725bdbe73f10817","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00108934","1500 BLOCK S  COURT ST","5/27/2020 @ 2:30 PM"
"1725bdbe73f10817","Assault","","ASSAULT 2ND - NON-FAMILY - GUN","2020-00108343","300 BLOCK  TROY ST","5/27/2020 @ 9:20 AM"
"1725bdbe73f10817","Robbery","","ROBBERY 1ST - STREET - GUN","2020-00108209","HILL ST  &  EARLY ST","5/27/2020 @ 4:10 AM"
"1725bdbe73f10817","Assault","","ASSAULT-AGGREVATED CHILD ABUSE - FAMILY","2020-00108630","500 BLOCK W  JEFF DAVIS AV","5/25/2020 @ 12:00 AM"
"1725bdbe73f10817","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00108435","500 BLOCK  STONE ST","5/25/2020 @ 12:00 AM"
"17256ba87b1a2971","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00107881","1500 BLOCK  WESTCOTT ST","5/26/2020 @ 6:00 PM"
"17256ba87b1a2971","Burglary","","BURGLARY 3RD - NON-RESIDENCE - NO FORCE","2020-00107864","1400 BLOCK  MADISON AV","5/26/2020 @ 5:20 PM"
"17256ba87b1a2971","Assault","","HARASSMENT","2020-00107817","3200 BLOCK  LEXINGTON RD","5/26/2020 @ 4:00 PM"
"17256ba87b1a2971","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00107699","300 BLOCK W  JEFF DAVIS AV","5/26/2020 @ 12:00 PM"
"17256ba87b1a2971","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00107660","2400 BLOCK  HIGHLAND AV","5/26/2020 @ 10:10 AM"
"17256ba87b1a2971","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00107341","600 BLOCK  CLEVELAND CT","5/26/2020 @ 12:00 AM"
"17256ba87b1a2971","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00107465","3300 BLOCK  MONTEZUMA RD","5/26/2020 @ 12:00 AM"
"17256ba87b1a2971","Motor Vehicle Theft","","UNAUTHORIZED USE OF VEHICLE - NO FORCE","2020-00107294","2500 BLOCK  LOCUST ST","5/25/2020 @ 6:00 PM"
"17256ba846ff0c7f","Burglary","","BURGLARY 2ND - RESIDENCE - NO FORCE","2020-00107190","2900 BLOCK  LIVEBROOK LN","5/25/2020 @ 8:35 PM"
"17251901c88c2d22","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00107367","300 BLOCK  CHASE ST","5/26/2020 @ 12:43 AM"
"17251901c88c2d22","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00107270","2100 BLOCK  ST CHARLES AV","5/25/2020 @ 10:25 PM"
"17251901c88c2d22","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00106983","1300 BLOCK S  HOLT ST","5/25/2020 @ 3:00 PM"
"17251901c88c2d22","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00107041","1900 BLOCK  GIBBS DR","5/25/2020 @ 11:00 AM"
"17251901c88c2d22","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00106825","1400 BLOCK  HALE ST","5/25/2020 @ 10:30 AM"
"17251901c88c2d22","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00106829","800 BLOCK S  MCDONOUGH ST","5/23/2020 @ 2:00 PM"
"17251901c88c2d22","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00106852","300 BLOCK  KAHN ST","5/23/2020 @ 11:00 AM"
"17251901c88c2d22","Theft / Larceny","","THEFT 1ST - FROM YARDS","2020-00106782","1500 BLOCK  OAKLAND ST","5/20/2020 @ 9:30 PM"
"17251901c3ee5895","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00107055","2900 BLOCK  LOWER WETUMPKA RD","5/25/2020 @ 5:50 PM"
"17251901c3ee5895","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00106810","3000 BLOCK  TEXAS ST","5/25/2020 @ 10:00 AM"
"1724c5ff654a71ef","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00106130","3000 BLOCK  LA RHODA ST","5/24/2020 @ 11:30 AM"
"1724c5ff49d42003","Robbery","","ROBBERY 1ST - STREET - GUN","2020-00106592","NORMAN BRIDGE RD  &  ARLINGTON RD","5/25/2020 @ 1:00 AM"
"1724c5ff49d42003","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00106493","S HOPPER ST","5/24/2020 @ 10:37 PM"
"1724c5ff49d42003","Assault","","ASSAULT 2ND - ASSAULT NON-FAMILY - KNIFE","2020-00106210","1900 BLOCK  MYLES ST","5/24/2020 @ 2:40 PM"
"1724c5ff49d42003","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00106175","800 BLOCK  ROSA L PARKS AV","5/24/2020 @ 1:00 PM"
"1724c5ff49d42003","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00106037","300 BLOCK W  FAIRVIEW AV","5/24/2020 @ 2:41 AM"
"1724c5ff49d42003","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00106577","2100 BLOCK  MADISON AV","5/22/2020 @ 6:00 AM"
